1370,male,child,white,serious,NaN
1371,female,child,white,smiling,NaN
1372,female,child,white,smiling,NaN
1373,male,child,white,serious,NaN
1374,female,adult,white,smiling,NaN
1375,female,child,white,serious,NaN
1376,female,child,white,serious,NaN
1377,male,child,white,smiling,NaN
1378,male,child,white,smiling,NaN
1379,female,child,white,smiling,NaN
1380,male,child,white,smiling,NaN
1381,female,teen,white,smiling,NaN
1382,female,teen,white,smiling,NaN
1383,female,child,white,serious,NaN
1384,female,child,white,smiling,NaN
1385,female,child,white,serious,NaN
1386,female,child,white,funny,NaN
1387,female,child,white,smiling,NaN
1388,female,child,white,serious,NaN
1389,male,child,white,smiling,NaN
1390,male,child,white,smiling,NaN
1391,male,child,white,smiling,NaN
1392,male,child,white,smiling,NaN
1393,female,child,white,serious,NaN
1394,male,child,white,serious,NaN
1395,female,child,white,serious,NaN
1396,female,child,white,serious,NaN
1397,female,child,white,serious,NaN
1398,male,child,white,serious,NaN
1399,male,child,white,serious,NaN
1400,female,child,white,serious,NaN
1401,female,child,white,smiling,NaN
1402,male,child,white,smiling,NaN
1403,male,child,white,smiling,NaN
1404,female,child,white,smiling,NaN
1405,male,child,white,smiling,NaN
1406,male,adult,white,smiling,NaN
1407,female,child,white,smiling,NaN
1408,male,child,white,smiling,NaN
1409,male,child,white,smiling,NaN
1410,female,child,white,smiling,NaN
1411,female,child,white,smiling,NaN
1412,female,child,white,smiling,NaN
1413,female,child,white,smiling,NaN
1414,male,child,white,smiling,NaN
1415,female,child,white,smiling,NaN
1416,male,child,white,smiling,NaN
1417,male,child,white,smiling,NaN
1418,female,child,white,smiling,NaN
1419,male,child,white,smiling,NaN
1420,female,child,white,smiling,NaN
1421,male,child,white,smiling,NaN
1422,female,child,white,smiling,NaN
1423,female,child,white,smiling,NaN
1424,female,child,white,funny,NaN
1425,male,teen,hispanic,smiling,NaN
1426,male,child,white,smiling,NaN
1427,male,child,white,smiling,NaN
1428,female,child,white,smiling,NaN
1429,male,child,white,serious,NaN
1430,male,child,white,smiling,NaN
1431,female,child,white,serious,NaN
1432,male,child,white,funny,NaN
1433,female,teen,white,smiling,NaN
1434,female,child,white,smiling,NaN
1435,female,child,white,smiling,NaN
1436,female,child,white,smiling,NaN
1437,female,child,white,smiling,NaN
1438,female,child,white,serious,NaN
1439,female,child,white,serious,NaN
1440,female,child,white,smiling,NaN
1441,female,teen,white,smiling,glasses
1442,female,child,white,smiling,glasses
1443,female,child,white,serious,glasses
1444,female,child,white,smiling,glasses
1445,female,child,white,serious,glasses
1446,male,child,white,serious,NaN
1447,female,child,white,serious,NaN
1448,female,child,white,serious,NaN
1449,female,child,white,smiling,NaN
1450,female,teen,white,serious,NaN
1451,male,child,white,serious,NaN
1452,male,child,white,serious,NaN
1453,male,child,white,funny,NaN
1454,male,child,white,smiling,NaN
1455,male,child,white,smiling,NaN
1456,female,child,white,serious,NaN
1457,female,child,white,smiling,NaN
1458,female,teen,white,smiling,NaN
1459,female,teen,white,smiling,NaN
1460,female,teen,white,smiling,NaN
1461,male,teen,white,serious,NaN
1462,male,child,white,serious,NaN
1463,female,child,white,smiling,NaN
1464,female,child,white,smiling,NaN
1465,male,child,white,serious,NaN
1466,female,child,white,serious,NaN
1467,female,child,white,smiling,NaN
1468,male,child,white,smiling,NaN
1469,male,child,white,serious,NaN
1470,female,teen,white,smiling,NaN
1471,female,teen,white,smiling,NaN
1472,female,teen,white,smiling,NaN
1473,female,teen,white,smiling,NaN
1474,male,teen,white,serious,NaN
1475,male,teen,white,smiling,NaN
1476,female,teen,white,smiling,NaN
1477,female,teen,white,serious,NaN
1478,male,child,white,serious,NaN
1479,female,adult,white,serious,NaN
1480,male,adult,white,smiling,NaN
1481,female,teen,white,serious,NaN
1482,female,teen,white,smiling,NaN
1483,female,teen,white,serious,NaN
1484,male,teen,white,smiling,NaN
1485,female,teen,white,smiling,NaN
1486,female,teen,white,funny,NaN
1487,female,teen,white,smiling,NaN
1488,female,teen,white,smiling,NaN
1489,female,teen,white,serious,NaN
1490,female,child,white,smiling,NaN
1491,male,teen,white,smiling,NaN
1492,female,child,white,smiling,NaN
1493,female,adult,white,smiling,NaN
1494,male,child,white,smiling,NaN
1495,female,teen,white,smiling,NaN
1496,female,teen,white,smiling,NaN
1497,male,teen,white,smiling,NaN
1498,male,teen,white,smiling,NaN
1499,female,adult,white,smiling,NaN
1500,female,adult,white,smiling,NaN
1501,male,child,white,serious,NaN
1502,female,teen,white,smiling,NaN
1503,male,teen,white,smiling,NaN
1504,female,teen,white,smiling,NaN
1505,male,teen,white,smiling,NaN
1506,female,child,white,serious,NaN
1507,female,teen,white,smiling,NaN
1508,female,teen,white,smiling,NaN
1509,male,teen,white,smiling,NaN
1510,female,child,white,smiling,NaN
1511,female,child,white,smiling,NaN
1512,female,child,white,smiling,NaN
1513,female,child,white,smiling,NaN
1514,female,child,white,smiling,NaN
1515,female,child,white,smiling,NaN
1516,female,child,white,smiling,NaN
1517,female,child,white,smiling,NaN
1518,female,child,white,smiling,NaN
1519,female,child,white,serious,hat
1520,male,child,white,smiling,NaN
1521,female,child,white,smiling,NaN
1522,male,child,white,smiling,NaN
1523,male,child,white,serious,NaN
1524,female,teen,white,serious,NaN
1525,male,teen,white,smiling,NaN
1526,female,teen,white,smiling,NaN
1527,male,teen,white,smiling,NaN
1528,female,teen,white,serious,NaN
1529,female,teen,asian,smiling,NaN
1530,male,teen,white,smiling,NaN
1531,female,teen,white,smiling,NaN
1532,female,teen,white,smiling,NaN
1533,female,teen,white,smiling,NaN
1534,female,teen,white,serious,NaN
1535,female,teen,white,serious,NaN
1536,female,teen,white,smiling,NaN
1537,male,teen,white,smiling,NaN
1538,female,adult,white,serious,NaN
1539,female,teen,white,serious,NaN
1540,male,teen,white,serious,NaN
1541,female,teen,white,smiling,NaN
1542,female,teen,white,smiling,NaN
1543,female,teen,white,serious,NaN
1544,female,teen,white,serious,NaN
1545,female,child,white,smiling,NaN
1546,female,teen,white,smiling,NaN
1547,female,teen,white,serious,NaN
1548,female,teen,white,serious,NaN
1549,male,teen,white,smiling,NaN
1550,male,teen,white,smiling,NaN
1551,female,teen,black,smiling,NaN
1552,female,teen,hispanic,smiling,NaN
1553,male,teen,asian,serious,NaN
1554,male,teen,white,smiling,NaN
1555,male,teen,asian,serious,NaN
1556,male,teen,asian,serious,NaN
1557,female,teen,white,serious,NaN
1558,female,teen,white,serious,NaN
1559,female,child,white,smiling,NaN
1560,male,teen,white,serious,NaN
1561,male,teen,white,serious,NaN
1562,female,adult,white,serious,NaN
1563,male,child,white,serious,NaN
1564,male,child,white,serious,NaN
1565,male,child,white,serious,NaN
1566,male,child,white,serious,NaN
1567,male,teen,white,serious,NaN
1568,male,teen,white,serious,NaN
1569,female,adult,white,serious,NaN
1570,male,teen,white,serious,NaN
1571,male,teen,white,serious,NaN
1572,male,teen,white,serious,NaN
1573,female,adult,white,serious,NaN
1574,male,teen,white,serious,NaN
1575,male,teen,white,serious,NaN
1576,male,teen,white,serious,NaN
1577,male,teen,white,serious,NaN
1578,male,teen,white,serious,NaN
1579,male,teen,white,smiling,NaN
1580,male,teen,white,serious,hat
1581,female,teen,white,smiling,NaN
1582,male,teen,white,serious,NaN
1583,male,teen,white,funny,NaN
1584,male,teen,white,smiling,NaN
1585,female,adult,white,serious,NaN
1586,male,teen,white,serious,NaN
1587,male,adult,white,serious,NaN
1588,male,teen,white,serious,NaN
1589,male,adult,white,smiling,NaN
1590,male,adult,white,smiling,NaN
1591,male,teen,white,serious,NaN
1592,male,teen,white,smiling,NaN
1593,male,teen,white,smiling,NaN
1594,male,teen,white,funny,NaN
1595,male,teen,white,serious,NaN
1596,male,teen,white,serious,NaN
1597,male,teen,white,smiling,NaN
1598,male,teen,white,smiling,NaN
1599,male,teen,white,smiling,NaN
1600,male,teen,white,smiling,NaN
1601,male,teen,white,smiling,NaN
1602,male,teen,white,smiling,NaN
1603,male,teen,white,smiling,NaN
1604,female,teen,white,smiling,NaN
1605,male,teen,white,serious,NaN
1606,female,teen,white,smiling,NaN
1607,male,teen,white,serious,NaN
1608,male,teen,white,serious,NaN
1609,male,teen,white,smiling,NaN
1610,male,teen,hispanic,serious,NaN
1611,female,teen,white,serious,NaN
1612,male,child,white,serious,NaN
1613,male,teen,white,serious,NaN
1614,male,teen,white,serious,NaN
1615,female,teen,white,smiling,NaN
1616,male,teen,white,smiling,NaN
1617,male,teen,white,smiling,NaN
1618,male,teen,white,smiling,NaN
1619,male,teen,white,smiling,NaN
1620,female,teen,white,smiling,NaN
1621,male,teen,white,smiling,NaN
1622,female,teen,white,smiling,NaN
1623,male,teen,white,smiling,NaN
1624,male,teen,white,smiling,NaN
1625,male,teen,white,smiling,NaN
1626,male,teen,white,smiling,NaN
1627,female,teen,white,smiling,NaN
1628,male,teen,white,smiling,NaN
1629,female,teen,white,smiling,NaN
1630,male,teen,white,smiling,NaN
1631,female,teen,white,smiling,NaN
1632,male,teen,white,funny,NaN
1633,male,teen,white,smiling,NaN
1634,male,teen,white,smiling,NaN
1635,male,teen,white,smiling,NaN
1636,male,teen,white,smiling,NaN
1637,male,teen,white,smiling,NaN
1638,male,teen,white,smiling,NaN
1639,male,child,white,smiling,NaN
1640,female,teen,white,serious,NaN
1641,male,teen,white,smiling,NaN
1642,male,teen,white,smiling,NaN
1643,female,teen,white,smiling,NaN
1644,male,teen,white,smiling,NaN
1645,male,teen,white,smiling,NaN
1646,male,teen,white,serious,NaN
1647,male,teen,white,smiling,NaN
1648,female,teen,white,smiling,NaN
1649,female,teen,white,smiling,NaN
1650,female,teen,white,smiling,glasses
1651,male,teen,white,serious,glasses
1652,male,teen,white,serious,glasses
1653,female,teen,other,smiling,NaN
1654,male,teen,white,smiling,glasses
1655,female,adult,white,smiling,glasses
1656,female,teen,white,smiling,glasses
1657,male,adult,white,serious,glasses
1658,male,adult,white,serious,glasses
1659,male,adult,white,smiling,glasses
1660,female,adult,white,serious,hat glasses
1661,male,teen,white,serious,glasses
1662,male,teen,white,serious,glasses
1663,male,teen,white,smiling,NaN
1664,male,adult,white,smiling,NaN
1665,male,adult,white,serious,hat
1666,male,adult,white,serious,hat
1667,male,adult,white,serious,hat
1668,female,teen,white,serious,hat
1669,female,teen,white,serious,NaN
1670,male,teen,white,funny,NaN
1671,female,adult,white,funny,NaN
1672,male,teen,white,serious,NaN
1673,male,adult,white,serious,NaN
1674,female,adult,white,smiling,NaN
1675,female,adult,white,smiling,NaN
1676,male,teen,white,serious,NaN
1677,male,teen,white,serious,NaN
1678,female,teen,white,serious,NaN
1679,male,teen,white,smiling,NaN
1680,male,teen,white,serious,NaN
1681,male,teen,white,smiling,NaN
1682,male,teen,white,serious,NaN
1683,male,teen,white,serious,NaN
1684,male,teen,white,serious,NaN
1685,female,adult,white,smiling,NaN
1686,male,adult,white,smiling,NaN
1687,male,teen,white,smiling,NaN
1688,male,adult,white,smiling,NaN
1689,male,teen,white,smiling,NaN
1690,male,teen,white,smiling,NaN
1691,male,teen,hispanic,smiling,NaN
1692,male,adult,white,serious,NaN
1693,male,adult,white,serious,NaN
1694,female,adult,hispanic,smiling,NaN
1695,male,adult,white,serious,NaN
1696,male,adult,white,serious,moustache beard
1697,male,adult,white,serious,NaN
1698,male,adult,white,smiling,NaN
1699,male,adult,white,serious,NaN
1700,female,adult,white,serious,NaN
1701,male,adult,white,serious,NaN
1702,male,teen,white,serious,NaN
1703,male,adult,white,smiling,NaN
1704,male,adult,white,smiling,NaN
1705,male,adult,white,serious,NaN
1706,female,adult,white,smiling,NaN
1707,male,adult,white,serious,NaN
1708,male,adult,white,serious,NaN
1709,male,teen,white,smiling,NaN
1710,male,teen,white,smiling,NaN
1711,male,teen,white,smiling,NaN
1712,female,adult,white,smiling,NaN
1713,male,teen,white,smiling,NaN
1714,male,adult,white,serious,NaN
1715,female,adult,white,serious,NaN
1716,male,adult,white,smiling,NaN
1717,female,adult,white,serious,NaN
1718,female,adult,white,serious,NaN
1719,female,adult,white,smiling,NaN
1720,male,adult,white,smiling,NaN
1721,male,adult,white,smiling,NaN
1722,male,teen,white,smiling,NaN
1723,male,adult,white,serious,NaN
1724,female,adult,white,smiling,NaN
1725,male,teen,white,smiling,NaN
1726,male,teen,white,serious,NaN
1727,female,adult,white,serious,NaN
1728,male,adult,asian,smiling,NaN
1729,male,teen,white,serious,NaN
1730,female,adult,white,serious,glasses
1731,female,adult,white,serious,glasses
1732,female,adult,white,smiling,glasses
1733,female,teen,white,smiling,glasses
1734,female,adult,white,serious,glasses
1735,female,teen,asian,smiling,glasses
1736,male,teen,white,smiling,glasses
1737,male,teen,white,serious,glasses
1738,male,teen,white,smiling,glasses
1739,female,adult,white,serious,glasses
1740,female,adult,white,serious,NaN
1741,female,teen,white,serious,NaN
1742,female,teen,white,smiling,NaN
1743,female,adult,white,smiling,NaN
1744,female,teen,white,serious,NaN
1745,female,teen,white,smiling,NaN
1746,female,adult,white,smiling,NaN
1747,female,teen,white,smiling,NaN
1748,female,adult,white,smiling,NaN
1749,female,teen,white,smiling,NaN
1750,male,teen,white,smiling,NaN
1751,female,teen,white,smiling,NaN
1752,female,teen,white,smiling,NaN
1753,female,teen,white,smiling,NaN
1754,female,adult,white,smiling,NaN
1755,female,teen,white,smiling,NaN
1756,female,teen,white,smiling,NaN
1757,female,teen,white,smiling,NaN
1758,female,teen,white,smiling,NaN
1759,female,teen,white,smiling,NaN
1760,male,teen,white,smiling,NaN
1761,female,teen,white,smiling,NaN
1762,female,teen,white,serious,NaN
1763,female,teen,white,serious,NaN
1764,female,adult,white,smiling,NaN
1765,female,teen,white,serious,NaN
1766,male,teen,white,serious,NaN
1767,female,adult,white,smiling,NaN
1768,male,adult,white,serious,NaN
1769,female,adult,white,serious,NaN
1770,female,teen,white,serious,NaN
1771,female,teen,white,serious,NaN
1772,female,teen,white,serious,NaN
1773,female,teen,white,serious,NaN
1774,female,teen,white,serious,NaN
1775,female,adult,white,serious,NaN
1776,female,teen,white,serious,NaN
1777,female,teen,white,smiling,NaN
1778,female,adult,white,smiling,NaN
1779,female,adult,white,smiling,NaN
1780,female,teen,white,smiling,NaN
1781,female,teen,white,smiling,NaN
1782,female,teen,white,smiling,NaN
1783,female,teen,white,serious,NaN
1784,female,adult,white,smiling,NaN
1785,female,teen,white,smiling,NaN
1786,female,teen,white,smiling,NaN
1787,female,teen,white,serious,NaN
1788,female,teen,white,smiling,NaN
1789,female,teen,white,smiling,NaN
1790,female,adult,white,smiling,NaN
1791,female,teen,white,smiling,NaN
1792,female,teen,white,smiling,NaN
1793,female,teen,white,smiling,NaN
1794,male,teen,white,smiling,NaN
1795,female,teen,white,smiling,NaN
1796,female,teen,white,smiling,NaN
1797,female,adult,white,smiling,NaN
1798,male,teen,white,smiling,NaN
1799,male,teen,white,smiling,NaN
1800,female,teen,white,smiling,NaN
1801,female,teen,white,smiling,NaN
1802,female,teen,white,smiling,NaN
1803,female,adult,white,smiling,NaN
1804,female,adult,white,smiling,NaN
1805,female,teen,white,smiling,NaN
1806,female,adult,white,smiling,NaN
1807,female,adult,white,smiling,NaN
1809,male,adult,white,smiling,NaN
1810,female,adult,white,smiling,NaN
1811,female,adult,white,smiling,hat
1812,male,adult,white,smiling,NaN
1813,female,adult,white,smiling,NaN
1814,female,adult,white,smiling,NaN
1815,female,adult,white,smiling,NaN
1816,female,adult,white,smiling,NaN
1817,female,adult,white,smiling,NaN
1818,female,adult,white,smiling,NaN
1819,female,adult,white,serious,NaN
1820,female,adult,white,serious,NaN
1821,female,adult,white,smiling,NaN
1822,female,adult,white,smiling,NaN
1823,female,adult,white,smiling,NaN
1824,female,adult,white,smiling,NaN
1825,female,teen,white,smiling,NaN
1826,female,adult,white,smiling,NaN
1827,female,adult,white,smiling,NaN
1828,female,adult,white,smiling,NaN
1829,female,adult,white,smiling,NaN
1830,female,adult,white,smiling,NaN
1831,female,adult,white,smiling,NaN
1832,female,adult,white,smiling,NaN
1833,male,adult,white,serious,NaN
1834,male,teen,white,serious,NaN
1835,female,adult,white,smiling,NaN
1836,male,teen,white,smiling,NaN
1837,female,adult,white,serious,NaN
1838,female,teen,white,smiling,NaN
1839,female,teen,white,smiling,NaN
1840,female,adult,white,smiling,NaN
1841,female,teen,white,smiling,NaN
1842,female,adult,white,smiling,NaN
1843,female,adult,white,smiling,NaN
1844,female,adult,white,smiling,NaN
1845,female,adult,white,smiling,NaN
1846,female,adult,white,smiling,NaN
1847,female,adult,white,serious,NaN
1848,male,adult,white,smiling,NaN
1849,male,adult,white,smiling,NaN
1850,female,adult,white,smiling,NaN
1851,female,adult,white,smiling,NaN
1852,female,adult,white,smiling,NaN
1853,female,adult,white,smiling,NaN
1854,female,teen,white,serious,NaN
1855,female,adult,white,smiling,NaN
1856,male,adult,white,smiling,NaN
1857,female,teen,white,smiling,NaN
1858,female,adult,white,serious,NaN
1859,female,adult,white,serious,NaN
1860,female,adult,white,smiling,NaN
1861,female,adult,white,smiling,NaN
1862,female,adult,white,smiling,NaN
1863,male,teen,white,serious,NaN
1864,female,adult,white,smiling,NaN
1865,female,teen,white,smiling,NaN
1866,male,adult,white,serious,NaN
1867,female,adult,white,smiling,NaN
1868,female,adult,white,serious,NaN
1869,female,adult,white,serious,NaN
1870,female,adult,white,smiling,NaN
1871,female,adult,white,smiling,NaN
1872,female,adult,white,smiling,NaN
1873,female,adult,white,serious,hat bandana
1874,female,adult,white,smiling,NaN
1875,female,adult,white,serious,NaN
1876,female,adult,white,smiling,glasses
1877,female,adult,white,serious,glasses
1878,female,adult,white,smiling,glasses
1879,female,adult,white,smiling,NaN
1880,female,adult,white,smiling,NaN
1881,female,adult,white,smiling,NaN
1882,female,adult,white,smiling,NaN
1883,male,adult,black,smiling,NaN
1884,male,adult,asian,smiling,NaN
1885,male,adult,white,smiling,NaN
1886,male,adult,white,serious,NaN
1887,male,adult,white,smiling,NaN
1888,male,adult,white,smiling,bandana
1889,male,adult,white,serious,NaN
1890,female,adult,white,serious,NaN
1891,male,adult,white,serious,NaN
1892,male,adult,white,serious,NaN
1893,male,adult,white,serious,NaN
1894,male,adult,white,smiling,NaN
1895,male,adult,white,serious,NaN
1896,male,adult,white,serious,NaN
1897,male,adult,white,serious,NaN
1898,male,adult,white,funny,NaN
1899,male,adult,white,serious,NaN
1900,male,adult,white,serious,NaN
1901,male,adult,white,smiling,NaN
1902,male,adult,white,smiling,NaN
1903,male,adult,white,smiling,NaN
1904,male,adult,white,serious,NaN
1905,male,adult,white,serious,NaN
1906,male,adult,white,serious,NaN
1907,male,adult,white,serious,NaN
1908,male,adult,white,serious,NaN
1909,male,adult,white,smiling,NaN
1910,male,adult,white,serious,NaN
1911,male,adult,white,serious,NaN
1912,male,adult,white,serious,NaN
1913,male,adult,white,smiling,NaN
1914,male,adult,white,serious,NaN
1915,male,adult,white,serious,NaN
1916,male,adult,white,serious,NaN
1917,male,adult,white,serious,NaN
1918,male,adult,white,serious,NaN
1919,male,adult,white,serious,NaN
1920,male,adult,white,smiling,NaN
1921,male,adult,white,serious,NaN
1922,male,adult,white,smiling,NaN
1923,male,adult,white,serious,NaN
1924,male,adult,white,serious,NaN
1925,male,adult,white,serious,NaN
1926,male,adult,white,smiling,NaN
1927,male,adult,white,serious,NaN
1928,male,adult,white,serious,NaN
1929,male,adult,white,smiling,NaN
1930,male,adult,white,smiling,NaN
1931,male,adult,white,serious,NaN
1932,male,adult,white,serious,NaN
1933,male,adult,white,smiling,NaN
1934,male,adult,white,serious,NaN
1935,male,adult,white,serious,NaN
1936,male,adult,white,serious,NaN
1937,male,adult,white,serious,NaN
1938,male,adult,white,serious,NaN
1939,male,adult,white,smiling,NaN
1940,male,adult,white,serious,glasses
1941,male,adult,white,serious,NaN
1942,male,adult,white,smiling,NaN
1943,male,adult,white,serious,NaN
1944,male,adult,white,smiling,NaN
1945,male,adult,white,serious,moustache
1946,male,adult,white,serious,NaN
1947,male,adult,white,serious,moustache
1948,male,adult,white,serious,NaN
1949,male,adult,white,funny,NaN
1950,male,adult,white,serious,NaN
1951,male,adult,white,serious,NaN
1952,male,adult,white,serious,NaN
1953,male,adult,white,serious,NaN
1954,male,adult,white,funny,NaN
1955,male,adult,white,smiling,NaN
1956,male,adult,white,smiling,NaN
1957,male,adult,white,serious,NaN
1958,male,adult,white,serious,NaN
1959,male,adult,white,serious,NaN
1960,male,adult,white,smiling,NaN
1961,male,adult,white,serious,NaN
1962,male,adult,white,serious,NaN
1963,male,adult,white,smiling,NaN
1964,male,adult,white,serious,NaN
1965,male,adult,white,smiling,NaN
1966,male,adult,white,serious,NaN
1967,male,adult,white,serious,NaN
1968,male,adult,white,serious,NaN
1969,male,adult,white,serious,NaN
1970,male,adult,white,serious,NaN
1971,male,adult,white,smiling,NaN
1972,female,adult,white,serious,NaN
1973,female,adult,white,serious,NaN
1974,female,adult,white,serious,NaN
1975,male,adult,white,smiling,NaN
1976,male,adult,white,smiling,NaN
1977,male,adult,white,smiling,NaN
1978,male,adult,white,serious,NaN
1979,male,adult,white,serious,NaN
1980,male,adult,white,serious,NaN
1981,male,adult,white,serious,NaN
1982,male,adult,white,serious,NaN
1983,male,adult,white,serious,NaN
1984,male,adult,white,serious,NaN
1985,male,adult,white,serious,NaN
1986,male,adult,white,serious,NaN
1987,male,adult,white,smiling,NaN
1988,female,adult,other,smiling,NaN
1989,male,adult,white,serious,NaN
1990,male,adult,white,serious,NaN
1991,male,adult,white,serious,NaN
1992,male,adult,white,serious,NaN
1993,male,adult,white,smiling,NaN
1994,male,adult,white,serious,NaN
1995,male,adult,white,smiling,NaN
1996,male,adult,white,smiling,NaN
1997,male,adult,white,smiling,NaN
1998,male,adult,white,smiling,NaN
1999,male,adult,white,smiling,NaN
2000,male,adult,white,smiling,NaN
2001,male,adult,white,smiling,NaN
2002,male,adult,white,serious,NaN
2003,male,adult,white,serious,NaN
2004,male,adult,white,serious,NaN
2005,female,adult,white,serious,NaN
2006,male,adult,white,serious,NaN
2007,male,adult,white,smiling,NaN
2008,male,adult,white,serious,NaN
2009,male,adult,white,serious,NaN
2010,male,adult,white,smiling,NaN
2011,male,adult,white,serious,NaN
2012,male,adult,white,serious,NaN
2013,male,adult,white,serious,NaN
2014,male,adult,white,serious,NaN
2015,male,adult,white,smiling,NaN
2016,male,adult,white,smiling,NaN
2017,male,adult,white,serious,NaN
2018,male,adult,white,serious,NaN
2019,male,adult,white,serious,NaN
2020,male,adult,white,serious,NaN
2021,male,adult,white,serious,NaN
2022,male,adult,white,smiling,NaN
2023,male,adult,white,serious,NaN
2024,male,adult,white,serious,NaN
2025,male,adult,white,serious,NaN
2026,female,adult,white,serious,NaN
2027,male,adult,white,smiling,NaN
2028,male,adult,white,serious,NaN
2029,male,adult,white,serious,NaN
2030,male,adult,white,serious,NaN
2031,male,adult,white,smiling,NaN
2032,male,adult,white,smiling,NaN
2033,male,adult,white,smiling,NaN
2034,male,adult,white,smiling,NaN
2035,male,adult,white,serious,NaN
