1429,0,1,4,1
1430,0,1,4,2
1431,1,1,4,1
1432,0,1,4,0
1433,1,3,4,2
1434,1,1,4,2
1435,1,1,4,2
1436,1,1,4,2
1437,1,1,4,2
1438,1,1,4,1
1439,1,1,4,1
1440,1,1,4,2
1441,1,3,4,2
1442,1,1,4,2
1443,1,1,4,1
1444,1,1,4,2
1445,1,1,4,1
1446,0,1,4,1
1447,1,1,4,1
1448,1,1,4,1
1449,1,1,4,2
1450,1,3,4,1
1451,0,1,4,1
1452,0,1,4,1
1453,0,1,4,0
1454,0,1,4,2
1455,0,1,4,2
1456,1,1,4,1
1457,1,1,4,2
1458,1,3,4,2
1459,1,3,4,2
1460,1,3,4,2
1461,0,3,4,1
1462,0,1,4,1
1463,1,1,4,2
1464,1,1,4,2
1465,0,1,4,1
1466,1,1,4,1
1467,1,1,4,2
1468,0,1,4,2
1469,0,1,4,1
1470,1,3,4,2
1471,1,3,4,2
1472,1,3,4,2
1473,1,3,4,2
1474,0,3,4,1
1475,0,3,4,2
1476,1,3,4,2
1477,1,3,4,1
1478,0,1,4,1
1479,1,0,4,1
1480,0,0,4,2
1481,1,3,4,1
1482,1,3,4,2
1483,1,3,4,1
1484,0,3,4,2
1485,1,3,4,2
1486,1,3,4,0
1487,1,3,4,2
1488,1,3,4,2
1489,1,3,4,1
1490,1,1,4,2
1491,0,3,4,2
1492,1,1,4,2
1493,1,0,4,2
1494,0,1,4,2
1495,1,3,4,2
1496,1,3,4,2
1497,0,3,4,2
1498,0,3,4,2
1499,1,0,4,2
1500,1,0,4,2
1501,0,1,4,1
1502,1,3,4,2
1503,0,3,4,2
1504,1,3,4,2
1505,0,3,4,2
1506,1,1,4,1
1507,1,3,4,2
1508,1,3,4,2
1509,0,3,4,2
1510,1,1,4,2
1511,1,1,4,2
1512,1,1,4,2
1513,1,1,4,2
1514,1,1,4,2
1515,1,1,4,2
1516,1,1,4,2
1517,1,1,4,2
1518,1,1,4,2
1519,1,1,4,1
1520,0,1,4,2
1521,1,1,4,2
1522,0,1,4,2
1523,0,1,4,1
1524,1,3,4,1
1525,0,3,4,2
1526,1,3,4,2
1527,0,3,4,2
1528,1,3,4,1
1529,1,3,0,2
1530,0,3,4,2
1531,1,3,4,2
1532,1,3,4,2
1533,1,3,4,2
1534,1,3,4,1
1535,1,3,4,1
1536,1,3,4,2
1537,0,3,4,2
1538,1,0,4,1
1539,1,3,4,1
1540,0,3,4,1
1541,1,3,4,2
1542,1,3,4,2
1543,1,3,4,1
1544,1,3,4,1
1545,1,1,4,2
1546,1,3,4,2
1547,1,3,4,1
1548,1,3,4,1
1549,0,3,4,2
1550,0,3,4,2
1551,1,3,1,2
1552,1,3,2,2
1553,0,3,0,1
1554,0,3,4,2
1555,0,3,0,1
1556,0,3,0,1
1557,1,3,4,1
1558,1,3,4,1
1559,1,1,4,2
1560,0,3,4,1
1561,0,3,4,1
1562,1,0,4,1
1563,0,1,4,1
1564,0,1,4,1
1565,0,1,4,1
1566,0,1,4,1
1567,0,3,4,1
1568,0,3,4,1
1569,1,0,4,1
1570,0,3,4,1
1571,0,3,4,1
1572,0,3,4,1
1573,1,0,4,1
1574,0,3,4,1
1575,0,3,4,1
1576,0,3,4,1
1577,0,3,4,1
1578,0,3,4,1
1579,0,3,4,2
1580,0,3,4,1
1581,1,3,4,2
1582,0,3,4,1
1583,0,3,4,0
1584,0,3,4,2
1585,1,0,4,1
1586,0,3,4,1
1587,0,0,4,1
1588,0,3,4,1
1589,0,0,4,2
1590,0,0,4,2
1591,0,3,4,1
1592,0,3,4,2
1593,0,3,4,2
1594,0,3,4,0
1595,0,3,4,1
1596,0,3,4,1
1597,0,3,4,2
1598,0,3,4,2
1599,0,3,4,2
1600,0,3,4,2
1601,0,3,4,2
1602,0,3,4,2
1603,0,3,4,2
1604,1,3,4,2
1605,0,3,4,1
1606,1,3,4,2
1607,0,3,4,1
1608,0,3,4,1
1609,0,3,4,2
1610,0,3,2,1
1611,1,3,4,1
1612,0,1,4,1
1613,0,3,4,1
1614,0,3,4,1
1615,1,3,4,2
1616,0,3,4,2
1617,0,3,4,2
1618,0,3,4,2
1619,0,3,4,2
1620,1,3,4,2
1621,0,3,4,2
1622,1,3,4,2
1623,0,3,4,2
1624,0,3,4,2
1625,0,3,4,2
1626,0,3,4,2
1627,1,3,4,2
1628,0,3,4,2
1629,1,3,4,2
1630,0,3,4,2
1631,1,3,4,2
1632,0,3,4,0
1633,0,3,4,2
1634,0,3,4,2
1635,0,3,4,2
1636,0,3,4,2
1637,0,3,4,2
1638,0,3,4,2
1639,0,1,4,2
1640,1,3,4,1
1641,0,3,4,2
1642,0,3,4,2
1643,1,3,4,2
1644,0,3,4,2
1645,0,3,4,2
1646,0,3,4,1
1647,0,3,4,2
1648,1,3,4,2
1649,1,3,4,2
1650,1,3,4,2
1651,0,3,4,1
1652,0,3,4,1
1653,1,3,3,2
1654,0,3,4,2
1655,1,0,4,2
1656,1,3,4,2
1657,0,0,4,1
1658,0,0,4,1
1659,0,0,4,2
1660,1,0,4,1
1661,0,3,4,1
1662,0,3,4,1
1663,0,3,4,2
1664,0,0,4,2
1665,0,0,4,1
1666,0,0,4,1
1667,0,0,4,1
1668,1,3,4,1
1669,1,3,4,1
1670,0,3,4,0
1671,1,0,4,0
1672,0,3,4,1
1673,0,0,4,1
1674,1,0,4,2
1675,1,0,4,2
1676,0,3,4,1
1677,0,3,4,1
1678,1,3,4,1
1679,0,3,4,2
1680,0,3,4,1
1681,0,3,4,2
1682,0,3,4,1
1683,0,3,4,1
1684,0,3,4,1
1685,1,0,4,2
1686,0,0,4,2
1687,0,3,4,2
1688,0,0,4,2
1689,0,3,4,2
1690,0,3,4,2
1691,0,3,2,2
1692,0,0,4,1
1693,0,0,4,1
1694,1,0,2,2
1695,0,0,4,1
1696,0,0,4,1
1697,0,0,4,1
1698,0,0,4,2
1699,0,0,4,1
1700,1,0,4,1
1701,0,0,4,1
1702,0,3,4,1
1703,0,0,4,2
1704,0,0,4,2
1705,0,0,4,1
1706,1,0,4,2
1707,0,0,4,1
1708,0,0,4,1
1709,0,3,4,2
1710,0,3,4,2
1711,0,3,4,2
1712,1,0,4,2
1713,0,3,4,2
1714,0,0,4,1
1715,1,0,4,1
1716,0,0,4,2
1717,1,0,4,1
1718,1,0,4,1
1719,1,0,4,2
1720,0,0,4,2
1721,0,0,4,2
1722,0,3,4,2
1723,0,0,4,1
1724,1,0,4,2
1725,0,3,4,2
1726,0,3,4,1
1727,1,0,4,1
1728,0,0,0,2
1729,0,3,4,1
1730,1,0,4,1
1731,1,0,4,1
1732,1,0,4,2
1733,1,3,4,2
1734,1,0,4,1
1735,1,3,0,2
1736,0,3,4,2
1737,0,3,4,1
1738,0,3,4,2
1739,1,0,4,1
1740,1,0,4,1
1741,1,3,4,1
1742,1,3,4,2
1743,1,0,4,2
1744,1,3,4,1
1745,1,3,4,2
1746,1,0,4,2
1747,1,3,4,2
1748,1,0,4,2
1749,1,3,4,2
1750,0,3,4,2
1751,1,3,4,2
1752,1,3,4,2
1753,1,3,4,2
1754,1,0,4,2
1755,1,3,4,2
1756,1,3,4,2
1757,1,3,4,2
1758,1,3,4,2
1759,1,3,4,2
1760,0,3,4,2
1761,1,3,4,2
1762,1,3,4,1
1763,1,3,4,1
1764,1,0,4,2
1765,1,3,4,1
1766,0,3,4,1
1767,1,0,4,2
1768,0,0,4,1
1769,1,0,4,1
1770,1,3,4,1
1771,1,3,4,1
1772,1,3,4,1
1773,1,3,4,1
1774,1,3,4,1
1775,1,0,4,1
1776,1,3,4,1
1777,1,3,4,2
1778,1,0,4,2
1779,1,0,4,2
1780,1,3,4,2
1781,1,3,4,2
1782,1,3,4,2
1783,1,3,4,1
1784,1,0,4,2
1785,1,3,4,2
1786,1,3,4,2
1787,1,3,4,1
1788,1,3,4,2
1789,1,3,4,2
1790,1,0,4,2
1791,1,3,4,2
1792,1,3,4,2
1793,1,3,4,2
1794,0,3,4,2
1795,1,3,4,2
1796,1,3,4,2
1797,1,0,4,2
1798,0,3,4,2
1799,0,3,4,2
1800,1,3,4,2
1801,1,3,4,2
1802,1,3,4,2
1803,1,0,4,2
1804,1,0,4,2
1805,1,3,4,2
1806,1,0,4,2
1807,1,0,4,2
1809,0,0,4,2
1810,1,0,4,2
1811,1,0,4,2
1812,0,0,4,2
1813,1,0,4,2
1814,1,0,4,2
1815,1,0,4,2
1816,1,0,4,2
1817,1,0,4,2
1818,1,0,4,2
1819,1,0,4,1
1820,1,0,4,1
1821,1,0,4,2
1822,1,0,4,2
1823,1,0,4,2
1824,1,0,4,2
1825,1,3,4,2
1826,1,0,4,2
1827,1,0,4,2
1828,1,0,4,2
1829,1,0,4,2
1830,1,0,4,2
1831,1,0,4,2
1832,1,0,4,2
1833,0,0,4,1
1834,0,3,4,1
1835,1,0,4,2
1836,0,3,4,2
1837,1,0,4,1
1838,1,3,4,2
1839,1,3,4,2
1840,1,0,4,2
1841,1,3,4,2
1842,1,0,4,2
1843,1,0,4,2
1844,1,0,4,2
1845,1,0,4,2
1846,1,0,4,2
1847,1,0,4,1
1848,0,0,4,2
1849,0,0,4,2
1850,1,0,4,2
1851,1,0,4,2
1852,1,0,4,2
1853,1,0,4,2
1854,1,3,4,1
1855,1,0,4,2
1856,0,0,4,2
1857,1,3,4,2
1858,1,0,4,1
1859,1,0,4,1
1860,1,0,4,2
1861,1,0,4,2
1862,1,0,4,2
1863,0,3,4,1
1864,1,0,4,2
1865,1,3,4,2
1866,0,0,4,1
1867,1,0,4,2
1868,1,0,4,1
1869,1,0,4,1
1870,1,0,4,2
1871,1,0,4,2
1872,1,0,4,2
1873,1,0,4,1
1874,1,0,4,2
1875,1,0,4,1
1876,1,0,4,2
1877,1,0,4,1
1878,1,0,4,2
1879,1,0,4,2
1880,1,0,4,2
1881,1,0,4,2
1882,1,0,4,2
1883,0,0,1,2
1884,0,0,0,2
1885,0,0,4,2
1886,0,0,4,1
1887,0,0,4,2
1888,0,0,4,2
1889,0,0,4,1
1890,1,0,4,1
1891,0,0,4,1
1892,0,0,4,1
1893,0,0,4,1
1894,0,0,4,2
1895,0,0,4,1
1896,0,0,4,1
1897,0,0,4,1
1898,0,0,4,0
1899,0,0,4,1
1900,0,0,4,1
1901,0,0,4,2
1902,0,0,4,2
1903,0,0,4,2
1904,0,0,4,1
1905,0,0,4,1
1906,0,0,4,1
1907,0,0,4,1
1908,0,0,4,1
1909,0,0,4,2
1910,0,0,4,1
1911,0,0,4,1
1912,0,0,4,1
1913,0,0,4,2
1914,0,0,4,1
1915,0,0,4,1
1916,0,0,4,1
1917,0,0,4,1
1918,0,0,4,1
1919,0,0,4,1
1920,0,0,4,2
1921,0,0,4,1
1922,0,0,4,2
1923,0,0,4,1
1924,0,0,4,1
1925,0,0,4,1
1926,0,0,4,2
1927,0,0,4,1
1928,0,0,4,1
1929,0,0,4,2
1930,0,0,4,2
1931,0,0,4,1
1932,0,0,4,1
1933,0,0,4,2
1934,0,0,4,1
1935,0,0,4,1
1936,0,0,4,1
1937,0,0,4,1
1938,0,0,4,1
1939,0,0,4,2
1940,0,0,4,1
1941,0,0,4,1
1942,0,0,4,2
1943,0,0,4,1
1944,0,0,4,2
1945,0,0,4,1
1946,0,0,4,1
1947,0,0,4,1
1948,0,0,4,1
1949,0,0,4,0
1950,0,0,4,1
1951,0,0,4,1
1952,0,0,4,1
1953,0,0,4,1
1954,0,0,4,0
1955,0,0,4,2
1956,0,0,4,2
1957,0,0,4,1
1958,0,0,4,1
1959,0,0,4,1
1960,0,0,4,2
1961,0,0,4,1
1962,0,0,4,1
1963,0,0,4,2
1964,0,0,4,1
1965,0,0,4,2
1966,0,0,4,1
1967,0,0,4,1
1968,0,0,4,1
1969,0,0,4,1
1970,0,0,4,1
1971,0,0,4,2
1972,1,0,4,1
1973,1,0,4,1
1974,1,0,4,1
1975,0,0,4,2
1976,0,0,4,2
1977,0,0,4,2
1978,0,0,4,1
1979,0,0,4,1
1980,0,0,4,1
1981,0,0,4,1
1982,0,0,4,1
1983,0,0,4,1
1984,0,0,4,1
1985,0,0,4,1
1986,0,0,4,1
1987,0,0,4,2
1988,1,0,3,2
1989,0,0,4,1
1990,0,0,4,1
1991,0,0,4,1
1992,0,0,4,1
1993,0,0,4,2
1994,0,0,4,1
1995,0,0,4,2
1996,0,0,4,2
1997,0,0,4,2
1998,0,0,4,2
1999,0,0,4,2
2000,0,0,4,2
2001,0,0,4,2
2002,0,0,4,1
2003,0,0,4,1
2004,0,0,4,1
2005,1,0,4,1
2006,0,0,4,1
2007,0,0,4,2
2008,0,0,4,1
2009,0,0,4,1
2010,0,0,4,2
2011,0,0,4,1
2012,0,0,4,1
2013,0,0,4,1
2014,0,0,4,1
2015,0,0,4,2
2016,0,0,4,2
2017,0,0,4,1
2018,0,0,4,1
2019,0,0,4,1
2020,0,0,4,1
2021,0,0,4,1
2022,0,0,4,2
2023,0,0,4,1
2024,0,0,4,1
2025,0,0,4,1
2026,1,0,4,1
2027,0,0,4,2
2028,0,0,4,1
2029,0,0,4,1
2030,0,0,4,1
2031,0,0,4,2
2032,0,0,4,2
2033,0,0,4,2
2034,0,0,4,2
2035,0,0,4,1
2036,0,0,4,2
2037,0,0,4,1
2038,0,0,4,1
2039,0,0,4,1
2040,0,0,4,1
2041,0,0,4,1
2042,0,0,4,1
2043,0,0,4,1
2044,0,0,4,2
2045,0,0,4,2
2046,0,0,4,1
2047,0,0,4,1
2048,0,0,4,2
2049,0,0,4,1
2050,0,0,4,2
2051,0,0,4,2
2052,0,0,4,1
2053,0,0,4,1
2054,0,0,4,1
2055,0,0,4,2
2056,0,0,4,2
2057,0,0,4,2
2058,0,0,4,1
2059,0,0,4,1
2060,0,0,4,1
2061,0,0,4,1
2062,0,0,4,1
2063,0,0,4,1
2064,0,0,4,2
2065,0,0,4,2
2066,0,0,4,1
2067,0,0,4,2
2068,0,0,4,2
2069,0,0,4,1
2070,0,0,4,2
2071,0,0,4,2
2072,0,0,4,1
2073,0,0,4,1
2074,0,0,4,2
2075,0,0,4,2
2076,0,0,4,1
2077,0,0,4,1
2078,0,0,4,2
2079,0,0,4,2
2080,0,0,4,2
2081,0,0,4,1
2082,0,0,4,2
2083,0,0,4,2
2084,0,0,4,2
2085,0,0,4,2
2086,0,0,4,2
2087,0,0,4,1
2088,0,0,4,2
2089,0,0,4,2
2090,0,0,4,2
2091,0,0,4,2
2092,0,0,4,1
2093,0,0,4,2
2094,0,0,4,2
2095,0,0,4,1
2096,0,0,4,1
2097,0,0,4,2
2098,0,0,4,2
2099,0,0,4,1
2100,0,0,4,1
2101,0,0,4,1
2102,0,0,4,1
2103,0,0,4,1
2104,0,0,4,1
2105,0,0,4,1
2106,0,0,4,1
2107,0,0,4,2
2108,0,0,4,2
2109,0,0,4,2
2110,0,0,4,1
2111,0,0,4,1
2112,0,0,4,2
2113,0,0,4,2
2114,0,0,4,1
2115,0,0,4,1
2116,0,0,4,2
2117,0,0,4,2
2118,0,0,4,2
2119,0,0,4,1
2120,0,0,4,2
2121,0,0,4,2
2122,0,0,4,2
2123,0,0,4,2
2124,0,0,4,2
2125,0,0,4,1
2126,0,0,4,2
2127,0,0,4,2
2128,0,0,4,2
2129,0,0,4,2
2130,0,0,4,1
2131,0,0,4,2
2132,0,0,4,2
2133,0,0,4,1
2134,0,0,4,1
2135,0,0,4,2
2136,0,0,4,2
2137,0,0,4,2
2138,0,0,4,1
2139,0,0,4,1
2140,0,0,4,1
2141,0,0,4,2
2142,0,0,4,2
2143,0,0,4,2
2144,0,0,4,1
2145,0,0,4,2
2146,0,0,4,2
2147,0,0,4,1
2148,1,0,4,2
2149,1,0,4,2
2150,0,0,4,2
2151,0,0,4,1
2152,0,0,4,1
2153,0,0,4,2
2154,0,0,4,1
2155,0,0,4,1
2156,0,0,4,2
2157,0,0,4,2
2158,0,0,4,2
2159,0,0,4,2
2160,0,0,4,1
2161,0,0,4,1
2162,0,0,4,2
2163,0,0,4,1
2164,1,0,4,2
2165,0,0,4,2
2166,0,0,4,2
2167,0,0,4,2
2168,0,0,4,2
2169,0,0,4,1
2170,0,0,4,2
2171,0,0,4,2
2172,0,0,4,1
2173,1,0,4,1
2174,1,0,4,2
2175,0,0,4,2
2176,0,0,4,1
2177,0,0,4,1
2178,0,0,4,2
2179,0,0,4,1
2180,0,0,4,2
2181,1,0,4,2
2182,1,0,4,1
2183,0,0,4,2
2184,0,0,4,1
2185,0,0,4,1
2186,0,0,4,1
2187,0,0,4,2
2188,0,0,4,1
2189,0,0,4,2
2190,0,0,4,2
2191,0,0,4,2
2192,0,0,4,1
2193,0,0,4,2
2194,0,0,4,1
2195,0,0,4,1
2196,0,0,4,2
2197,0,0,4,1
2198,0,0,4,2
2199,0,0,4,2
2200,0,0,4,1
2201,0,0,4,2
2202,0,0,4,2
2203,0,0,4,0
2204,0,0,4,0
2205,0,0,4,1
2206,0,0,4,1
2207,0,0,4,2
2208,0,0,4,0
2209,0,0,4,0
2210,0,0,4,0
2211,0,0,4,1
2212,0,0,4,1
2213,0,0,4,1
2214,0,0,4,2
2215,0,0,4,1
2216,0,0,4,0
2217,1,0,4,1
2218,1,0,4,2
2219,0,0,4,2
2220,0,0,4,2
2221,0,0,4,2
2222,0,0,4,1
2223,0,0,4,2
2224,0,0,4,1
2225,0,0,4,1
2226,0,0,4,2
2227,0,0,4,2
2228,0,0,4,2
2229,0,0,4,2
2230,0,0,4,2
2231,0,0,4,2
2232,0,0,4,1
2233,0,0,4,2
2234,0,0,4,1
2235,0,0,4,2
2236,0,0,4,2
2237,0,0,4,1
2238,0,0,4,2
2239,0,0,4,1
2240,0,0,4,1
2241,1,0,4,1
2242,0,0,4,2
2243,0,0,4,1
2244,0,0,4,2
2245,1,0,4,2
2246,0,0,4,1
2247,0,0,4,1
2248,0,0,4,2
2249,0,0,4,2
2250,0,0,4,2
2251,0,0,4,2
2252,0,0,4,2
2253,0,0,4,1
2254,0,0,4,1
2255,0,0,4,1
2256,0,0,4,2
2257,0,0,4,2
2258,0,0,4,2
2259,0,0,4,2
2260,0,0,4,1
2261,0,0,4,1
2262,0,0,4,1
2263,0,0,4,2
2264,0,0,4,1
2265,0,0,4,1
2266,0,0,4,2
2267,0,0,4,2
2268,0,0,4,1
2269,0,0,4,1
2270,0,0,4,1
2271,0,0,4,1
2272,0,0,4,2
2273,0,0,4,1
2274,0,0,4,1
2275,0,0,4,2
2276,0,0,4,1
2277,0,0,4,2
2278,0,0,4,2
2279,0,0,4,1
2280,0,0,4,2
2281,0,0,4,2
2282,0,0,4,1
2283,0,0,4,1
2284,0,0,4,2
2285,0,0,4,2
2286,0,0,4,2
2287,0,0,4,2
2288,0,0,4,2
2289,0,0,4,1
2290,0,0,4,2
2291,0,0,4,1
2292,0,0,4,2
2293,0,0,4,1
2294,0,0,4,2
2295,0,0,4,1
2296,0,0,4,2
2297,0,0,4,1
2298,0,0,4,1
2299,0,0,4,1
2300,0,0,4,1
2301,0,0,4,1
2302,0,0,4,1
2303,0,0,4,2
2304,0,0,4,2
2305,0,0,4,2
2306,0,0,4,1
2307,0,0,4,1
2308,0,0,4,1
2309,0,0,4,2
2310,0,0,4,1
2311,0,0,4,1
2312,0,0,4,1
2313,0,0,4,1
2314,0,0,4,1
2315,0,0,4,1
2316,0,0,4,2
2317,0,0,4,1
2318,0,0,4,1
2319,0,0,4,2
2320,0,0,4,2
2321,0,0,4,1
2322,0,0,4,1
2323,0,0,4,2
2324,0,0,4,1
2325,0,0,4,2
2326,0,0,4,1
2327,0,0,4,2
2328,0,0,4,1
2329,0,0,4,1
2330,0,0,4,1
2331,0,0,4,1
2332,0,0,4,1
2333,0,0,4,2
2334,0,0,4,1
2335,0,0,4,2
2336,0,0,4,1
2337,0,0,4,2
2338,0,0,4,2
2339,0,0,4,1
2340,0,0,4,2
2341,0,0,4,1
2342,0,0,4,2
2343,0,0,4,2
2344,0,0,4,1
2345,0,0,4,1
2346,0,0,4,1
2347,0,0,4,2
2348,0,0,4,2
2349,0,0,4,2
2350,0,0,4,1
2351,0,0,4,2
2352,0,0,4,1
2353,0,0,4,1
2354,0,0,4,1
2355,0,0,4,1
2356,0,0,4,1
2357,0,0,4,2
2358,0,0,4,1
2359,0,0,4,2
2360,0,0,4,2
2361,0,0,4,1
2362,0,0,4,2
2363,0,0,4,2
2364,0,0,4,1
2365,0,0,4,1
2366,0,0,4,1
2367,0,0,4,1
2368,0,0,4,2
2369,0,0,4,2
2370,0,0,4,2
2371,0,0,4,1
2372,0,0,4,1
2373,0,0,4,1
2374,0,0,4,2
2375,0,0,4,1
2376,0,0,4,1
2377,0,0,4,2
2378,0,0,4,2
2379,0,0,4,0
2380,0,0,4,1
2381,0,0,4,2
2382,0,0,4,2
2383,0,0,4,1
2384,0,0,4,1
2385,0,0,4,2
2386,0,0,4,1
2387,0,0,4,1
2388,0,0,4,1
2389,0,0,4,1
2390,0,0,4,1
2391,0,0,3,2
2392,0,0,4,2
2393,0,0,4,1
2394,0,0,2,1
2395,0,0,4,1
2396,0,0,4,2
2397,0,0,4,1
2398,0,0,4,2
2399,0,0,4,1
2400,0,0,4,1
2401,0,0,4,1
2402,0,0,4,1
2403,0,0,4,1
2404,0,0,4,2
2405,0,0,4,2
2406,0,0,4,2
2407,0,0,4,2
2408,0,0,4,1
2409,0,0,4,1
2410,0,0,4,1
2411,0,0,4,2
2412,0,0,4,1
2413,0,0,4,2
2414,0,0,4,1
2415,0,0,4,1
2416,0,0,4,1
2417,0,0,4,2
2418,0,0,4,2
2419,0,0,4,2
2420,0,0,4,2
2421,0,0,4,2
2422,0,0,4,1
2423,0,0,4,1
2424,0,0,4,1
2425,0,0,4,1
2426,0,0,4,1
2427,0,0,4,2
2428,0,0,4,2
2429,0,0,4,2
2430,0,0,4,1
2431,0,0,4,1
2432,0,0,4,1
2433,0,0,4,2
2434,0,0,4,1
2435,0,0,4,1
2436,0,0,4,1
2437,0,0,4,1
2438,0,0,4,2
2439,0,0,4,1
2440,0,0,4,1
2441,0,0,4,2
2442,0,0,4,1
2443,0,0,4,2
2444,0,0,4,1
2445,0,0,4,1
2446,0,0,4,1
2447,0,0,4,1
2448,0,0,4,1
2449,0,0,4,1
2450,0,0,4,1
2451,0,0,4,2
2452,0,0,4,2
2453,0,0,4,1
2454,0,0,4,2
2455,0,0,4,2
2456,0,0,4,1
2457,0,0,4,2
2458,0,0,4,1
2459,0,0,4,2
2460,0,0,4,2
2461,0,0,4,1
2462,0,0,4,1
2463,0,0,4,2
2464,0,0,4,1
2465,0,0,4,1
2466,0,0,4,1
2467,0,0,4,2
2468,0,0,4,1
2469,0,0,4,1
2470,0,0,4,1
2471,0,0,4,2
2472,0,0,4,2
2473,0,0,4,0
2474,0,0,4,0
2475,0,0,4,0
2476,0,0,4,0
2477,0,0,0,1
2478,0,0,0,1
2479,1,0,0,2
2480,0,0,0,1
2481,0,0,0,2
2482,0,0,4,2
2483,0,0,4,2
2484,0,0,2,1
2485,0,0,4,1
2486,0,0,4,1
2487,0,0,4,2
2488,0,0,4,2
2489,0,0,0,1
2490,0,0,0,2
2491,0,0,0,1
2492,0,0,4,1
2493,0,0,4,1
2494,0,0,0,1
2495,0,0,0,2
2496,0,0,4,2
2497,0,0,4,2
